Mod:Item:MetaData, Localized Name
extracells:pattern.fluid:0, ME流体模板: 熔融骑士金属
extracells:pattern.fluid:0, ME流体模板: 炽血精华
extracells:pattern.fluid:0, ME流体模板: 熔融阳光化合物
extracells:pattern.fluid:0, ME流体模板: 熔融陨石
extracells:pattern.fluid:0, ME流体模板: 熔融福鲁伊克斯钢
extracells:pattern.fluid:0, ME流体模板: 熔融星辉
extracells:pattern.fluid:0, ME流体模板: 不定型水晶矩阵
extracells:pattern.fluid:0, ME流体模板: 超密中子流体
extracells:pattern.fluid:0, ME流体模板: 无尽涌流
extracells:pattern.fluid:0, ME流体模板: 熔融束缚金属
extracells:pattern.fluid:0, ME流体模板: 感知流质
extracells:pattern.fluid:0, ME流体模板: 熔融活石
extracells:pattern.fluid:0, ME流体模板: 熔融魔力钢
extracells:pattern.fluid:0, ME流体模板: 熔融泰拉钢
extracells:pattern.fluid:0, ME流体模板: 熔融源质钢
extracells:pattern.fluid:0, ME流体模板: 熔融龙素
extracells:pattern.fluid:0, ME流体模板: 飞龙聚合物
extracells:pattern.fluid:0, ME流体模板: 神龙聚合物
extracells:pattern.fluid:0, ME流体模板: 混沌解构质
extracells:pattern.fluid:0, ME流体模板: 熔融云母
extracells:pattern.fluid:0, ME流体模板: 熔融蕴魔源质
extracells:pattern.fluid:0, ME流体模板: 熔融粉色金属
extracells:pattern.fluid:0, ME流体模板: 熔融能量金属
extracells:pattern.fluid:0, ME流体模板: 熔融铱
extracells:pattern.fluid:0, ME流体模板: 共晶UU合金
extracells:pattern.fluid:0, ME流体模板: 熔融锇
extracells:pattern.fluid:0, ME流体模板: 熔融强化黑曜石
extracells:pattern.fluid:0, ME流体模板: 熔融强化荧石
extracells:pattern.fluid:0, ME流体模板: 暗流质
extracells:pattern.fluid:0, ME流体模板: 红流质
extracells:pattern.fluid:0, ME流体模板: 熔融红石琥珀金
extracells:pattern.fluid:0, ME流体模板: 熔融极寒末影
extracells:pattern.fluid:0, ME流体模板: 熔融神秘
extracells:pattern.fluid:0, ME流体模板: 熔融虚空金属
extracells:pattern.fluid:0, ME流体模板: 熔融元金
extracells:pattern.fluid:0, ME流体模板: 熔融铂
extracells:pattern.fluid:0, ME流体模板: 熔融殷钢
extracells:pattern.fluid:0, ME流体模板: 熔融康铜
extracells:pattern.fluid:0, ME流体模板: 熔融信素
extracells:pattern.fluid:0, ME流体模板: 熔融流明
extracells:pattern.fluid:0, ME流体模板: 熔融末影
extracells:pattern.fluid:0, ME流体模板: 蒸汽
extracells:pattern.fluid:0, ME流体模板: 杂酚油
extracells:pattern.fluid:0, ME流体模板: 液态煤炭
extracells:pattern.fluid:0, ME流体模板: 石油
extracells:pattern.fluid:0, ME流体模板: 石脑油
extracells:pattern.fluid:0, ME流体模板: 精炼油
extracells:pattern.fluid:0, ME流体模板: 树汁
extracells:pattern.fluid:0, ME流体模板: 糖浆
extracells:pattern.fluid:0, ME流体模板: 树脂
extracells:pattern.fluid:0, ME流体模板: 树油
extracells:pattern.fluid:0, ME流体模板: 种子油
extracells:pattern.fluid:0, ME流体模板: 生物质原油
extracells:pattern.fluid:0, ME流体模板: 藿香碱
extracells:pattern.fluid:0, ME流体模板: 蘑菇煲
extracells:pattern.fluid:0, ME流体模板: 知识精华
extracells:pattern.fluid:0, ME流体模板: 药水
extracells:pattern.fluid:0, ME流体模板: 喷溅药水
extracells:pattern.fluid:0, ME流体模板: 滞留药水
extracells:pattern.fluid:0, ME流体模板: 不稳定红石
extracells:pattern.fluid:0, ME流体模板: 充能液态荧石
extracells:pattern.fluid:0, ME流体模板: 谐振末影珍珠
extracells:pattern.fluid:0, ME流体模板: 烈焰之炽焱
extracells:pattern.fluid:0, ME流体模板: 极寒之凛冰
extracells:pattern.fluid:0, ME流体模板: 飞扬之清风
extracells:pattern.fluid:0, ME流体模板: 板块之层岩
extracells:pattern.fluid:0, ME流体模板: 元始魔力
extracells:pattern.fluid:0, ME流体模板: 经验汁
extracells:pattern.fluid:0, ME流体模板: 牛奶
extracells:pattern.fluid:0, ME流体模板: 原油（§b冷§r）
extracells:pattern.fluid:0, ME流体模板: 原油（§6热§r）
extracells:pattern.fluid:0, ME流体模板: 原油（§c炽热§r）
extracells:pattern.fluid:0, ME流体模板: 残渣（§b冷§r）
extracells:pattern.fluid:0, ME流体模板: 残渣（§6热§r）
extracells:pattern.fluid:0, ME流体模板: 残渣（§c炽热§r）
extracells:pattern.fluid:0, ME流体模板: 重油（§b冷§r）
extracells:pattern.fluid:0, ME流体模板: 重油（§6热§r）
extracells:pattern.fluid:0, ME流体模板: 重油（§c炽热§r）
extracells:pattern.fluid:0, ME流体模板: 稠油（§b冷§r）
extracells:pattern.fluid:0, ME流体模板: 稠油（§6热§r）
extracells:pattern.fluid:0, ME流体模板: 稠油（§c炽热§r）
extracells:pattern.fluid:0, ME流体模板: 蒸馏油（§b冷§r）
extracells:pattern.fluid:0, ME流体模板: 蒸馏油（§6热§r）
extracells:pattern.fluid:0, ME流体模板: 蒸馏油（§c炽热§r）
extracells:pattern.fluid:0, ME流体模板: 稠密燃油（§b冷§r）
extracells:pattern.fluid:0, ME流体模板: 稠密燃油（§6热§r）
extracells:pattern.fluid:0, ME流体模板: 稠密燃油（§c炽热§r）
extracells:pattern.fluid:0, ME流体模板: 混合重质燃油（§b冷§r）
extracells:pattern.fluid:0, ME流体模板: 混合重质燃油（§6热§r）
extracells:pattern.fluid:0, ME流体模板: 混合重质燃油（§c炽热§r）
extracells:pattern.fluid:0, ME流体模板: 轻燃油（§b冷§r）
extracells:pattern.fluid:0, ME流体模板: 轻燃油（§6热§r）
extracells:pattern.fluid:0, ME流体模板: 轻燃油（§c炽热§r）
extracells:pattern.fluid:0, ME流体模板: 混合轻质燃油（§b冷§r）
extracells:pattern.fluid:0, ME流体模板: 混合轻质燃油（§6热§r）
extracells:pattern.fluid:0, ME流体模板: 混合轻质燃油（§c炽热§r）
extracells:pattern.fluid:0, ME流体模板: 气态燃油（§b冷§r）
extracells:pattern.fluid:0, ME流体模板: 气态燃油（§6热§r）
extracells:pattern.fluid:0, ME流体模板: 气态燃油（§c炽热§r）
extracells:pattern.fluid:0, ME流体模板: 铍
extracells:pattern.fluid:0, ME流体模板: 钙
extracells:pattern.fluid:0, ME流体模板: 碳酸钙
extracells:pattern.fluid:0, ME流体模板: 绿泥石
extracells:pattern.fluid:0, ME流体模板: 氘
extracells:pattern.fluid:0, ME流体模板: 硝化甘油
extracells:pattern.fluid:0, ME流体模板: 氦
extracells:pattern.fluid:0, ME流体模板: 氦-3
extracells:pattern.fluid:0, ME流体模板: 等离子氦
extracells:pattern.fluid:0, ME流体模板: 氢
extracells:pattern.fluid:0, ME流体模板: 锂
extracells:pattern.fluid:0, ME流体模板: 汞
extracells:pattern.fluid:0, ME流体模板: 甲烷
extracells:pattern.fluid:0, ME流体模板: 硝基煤油
extracells:pattern.fluid:0, ME流体模板: 硝基燃油
extracells:pattern.fluid:0, ME流体模板: 氮
extracells:pattern.fluid:0, ME流体模板: 二氧化氮
extracells:pattern.fluid:0, ME流体模板: 钾
extracells:pattern.fluid:0, ME流体模板: 硅
extracells:pattern.fluid:0, ME流体模板: 钠
extracells:pattern.fluid:0, ME流体模板: 过硫酸钠
extracells:pattern.fluid:0, ME流体模板: 氚
extracells:pattern.fluid:0, ME流体模板: 钨
extracells:pattern.fluid:0, ME流体模板: 碳
extracells:pattern.fluid:0, ME流体模板: 碳纤维
extracells:pattern.fluid:0, ME流体模板: 硝基碳
extracells:pattern.fluid:0, ME流体模板: 硫
extracells:pattern.fluid:0, ME流体模板: 硫化钠
extracells:pattern.fluid:0, ME流体模板: 柴油
extracells:pattern.fluid:0, ME流体模板: 硝基柴油
extracells:pattern.fluid:0, ME流体模板: 石油
extracells:pattern.fluid:0, ME流体模板: 硫酸
extracells:pattern.fluid:0, ME流体模板: 压缩空气
extracells:pattern.fluid:0, ME流体模板: 电解水
extracells:pattern.fluid:0, ME流体模板: 生物半流质燃料
extracells:pattern.fluid:0, ME流体模板: 乙醇
extracells:pattern.fluid:0, ME流体模板: 生物质
extracells:pattern.fluid:0, ME流体模板: 液态玻璃
extracells:pattern.fluid:0, ME流体模板: 蜂蜜
extracells:pattern.fluid:0, ME流体模板: 碎冰
extracells:pattern.fluid:0, ME流体模板: 果汁
extracells:pattern.fluid:0, ME流体模板: 种子油
extracells:pattern.fluid:0, ME流体模板: 蜂蜜酒
extracells:pattern.fluid:0, ME流体模板: 燃油
extracells:pattern.fluid:0, ME流体模板: 氧气
extracells:pattern.fluid:0, ME流体模板: 氢
extracells:pattern.fluid:0, ME流体模板: 恶魔灌注铁
extracells:pattern.fluid:0, ME流体模板: 附魔金属
extracells:pattern.fluid:0, ME流体模板: 熔融恶魔金属
extracells:pattern.fluid:0, ME流体模板: 蚀刻酸
extracells:pattern.fluid:0, ME流体模板: 液态塑料
extracells:pattern.fluid:0, ME流体模板: 液化石油气（LPG）
extracells:pattern.fluid:0, ME流体模板: 煤油
extracells:pattern.fluid:0, ME流体模板: 柴油
extracells:pattern.fluid:0, ME流体模板: 润滑油
extracells:pattern.fluid:0, ME流体模板: 植物油
extracells:pattern.fluid:0, ME流体模板: 乙醇
extracells:pattern.fluid:0, ME流体模板: 生物柴油
extracells:pattern.fluid:0, ME流体模板: 液态混凝土
extracells:pattern.fluid:0, ME流体模板: 熔融铀
extracells:pattern.fluid:0, ME流体模板: 汽油
extracells:pattern.fluid:0, ME流体模板: 凝固汽油
extracells:pattern.fluid:0, ME流体模板: 蒸馏水
extracells:pattern.fluid:0, ME流体模板: 液态水晶
extracells:pattern.fluid:0, ME流体模板: 营养精华液
extracells:pattern.fluid:0, ME流体模板: 深渊露水
extracells:pattern.fluid:0, ME流体模板: 轻盈之气
extracells:pattern.fluid:0, ME流体模板: 烈酒
extracells:pattern.fluid:0, ME流体模板: 火箭燃料
extracells:pattern.fluid:0, ME流体模板: 火焰水
extracells:pattern.fluid:0, ME流体模板: 液态阳光
extracells:pattern.fluid:0, ME流体模板: 云之精华
extracells:pattern.fluid:0, ME流体模板: 浓缩云之精华
extracells:pattern.fluid:0, ME流体模板: 熔融焦黑石头
extracells:pattern.fluid:0, ME流体模板: 熔融黑曜石
extracells:pattern.fluid:0, ME流体模板: 熔融粘土
extracells:pattern.fluid:0, ME流体模板: 液态泥土
extracells:pattern.fluid:0, ME流体模板: 熔融绿宝石
extracells:pattern.fluid:0, ME流体模板: 血
extracells:pattern.fluid:0, ME流体模板: 液态蓝色史莱姆
extracells:pattern.fluid:0, ME流体模板: 液态紫色史莱姆
extracells:pattern.fluid:0, ME流体模板: 生命源质
extracells:pattern.fluid:0, ME流体模板: 星能液
extracells:pattern.fluid:0, ME流体模板: 热油
extracells:pattern.fluid:0, ME流体模板: 轻油
extracells:pattern.fluid:0, ME流体模板: 重油
extracells:pattern.fluid:0, ME流体模板: 天然气
extracells:pattern.fluid:0, ME流体模板: 石脑油
extracells:pattern.fluid:0, ME流体模板: 木煤气
extracells:terminal.fluid.wireless, item.extracells.terminal.fluid.wireless.name
extracells:storage.component:0, 256k-ME存储组件
extracells:storage.component:1, 1024k-ME存储组件
extracells:storage.component:2, 4096k-ME存储组件
extracells:storage.component:3, 16384k-ME存储组件
extracells:storage.component:4, 1k-ME流体存储组件
extracells:storage.component:5, 4k-ME流体存储组件
extracells:storage.component:6, 16k-ME流体存储组件
extracells:storage.component:7, 64k-ME流体存储组件
extracells:storage.component:8, 256k-ME流体存储组件
extracells:storage.component:9, 1024k-ME流体存储组件
extracells:storage.component:10, 4096k-ME流体存储组件
extracells:storage.casing:0, 高级存储外壳
extracells:storage.casing:1, 流体存储外壳
extracells:fluid.item, item.extracells.fluid.item.name
extracells:storage.fluid.portable:0, ME便携式流体存储器
extracells:storage.fluid.portable:0, ME便携式流体存储器
extracells:pattern.crafting, item.extracells.pattern.crafting.name
extracells:terminal.universal.wireless, item.extracells.terminal.universal.wireless.name
extracells:certustank, extracells.block.certustank.name
extracells:walrus, 海象
extracells:fluidcrafter, ME流体装配室
extracells:ecbaseblock, ME流体接口
extracells:fluidfiller, 流体自动装填机
extracells:hardmedrive, ME防爆驱动器
extracells:vibrantchamberfluid, 流体谐振仓
thermalfoundation:ore:0, 铜矿石
thermalfoundation:ore:1, 锡矿石
thermalfoundation:ore:2, 银矿石
thermalfoundation:ore:3, 铅矿石
thermalfoundation:ore:4, 铝矿石
thermalfoundation:ore:5, 镍矿石
thermalfoundation:ore:6, 铂矿石
thermalfoundation:ore:7, 铱矿石
thermalfoundation:ore:8, 蕴魔秘银矿石
thermalfoundation:ore_fluid:0, 油砂
thermalfoundation:ore_fluid:1, 油页岩
thermalfoundation:ore_fluid:2, 不稳定红石矿石
thermalfoundation:ore_fluid:3, 充能地狱岩
thermalfoundation:ore_fluid:4, 谐振末影矿石
thermalfoundation:ore_fluid:5, 油砂
thermalfoundation:storage:0, 铜块
thermalfoundation:storage:1, 锡块
thermalfoundation:storage:2, 银块
thermalfoundation:storage:3, 铅块
thermalfoundation:storage:4, 铝块
thermalfoundation:storage:5, 镍块
thermalfoundation:storage:6, 铂块
thermalfoundation:storage:7, 铱块
thermalfoundation:storage:8, 蕴魔秘银块
thermalfoundation:storage_alloy:0, 钢块
thermalfoundation:storage_alloy:1, 琥珀金块
thermalfoundation:storage_alloy:2, 殷钢块
thermalfoundation:storage_alloy:3, 青铜块
thermalfoundation:storage_alloy:4, 康铜块
thermalfoundation:storage_alloy:5, 信素块
thermalfoundation:storage_alloy:6, 流明块
thermalfoundation:storage_alloy:7, 末影块
thermalfoundation:storage_resource:0, 木炭块
thermalfoundation:storage_resource:1, 焦炭块
thermalfoundation:glass:0, 硬化铜玻璃
thermalfoundation:glass:1, 硬化锡玻璃
thermalfoundation:glass:2, 硬化银玻璃
thermalfoundation:glass:3, 硬化玻璃
thermalfoundation:glass:4, 硬化铝玻璃
thermalfoundation:glass:5, 硬化镍玻璃
thermalfoundation:glass:6, 硬化铂玻璃
thermalfoundation:glass:7, 硬化铱玻璃
thermalfoundation:glass:8, 硬化蕴魔秘银玻璃
thermalfoundation:glass_alloy:0, 硬化钢玻璃
thermalfoundation:glass_alloy:1, 硬化琥珀金玻璃
thermalfoundation:glass_alloy:2, 硬化殷钢玻璃
thermalfoundation:glass_alloy:3, 硬化青铜玻璃
thermalfoundation:glass_alloy:4, 硬化康铜玻璃
thermalfoundation:glass_alloy:5, 硬化信素玻璃
thermalfoundation:glass_alloy:6, 硬化流明玻璃
thermalfoundation:glass_alloy:7, 硬化末影玻璃
thermalfoundation:rockwool:0, 黑色石棉
thermalfoundation:rockwool:1, 红色石棉
thermalfoundation:rockwool:2, 绿色石棉
thermalfoundation:rockwool:3, 棕色石棉
thermalfoundation:rockwool:4, 蓝色石棉
thermalfoundation:rockwool:5, 紫色石棉
thermalfoundation:rockwool:6, 青色石棉
thermalfoundation:rockwool:7, 淡灰色石棉
thermalfoundation:rockwool:8, 灰色石棉
thermalfoundation:rockwool:9, 粉红色石棉
thermalfoundation:rockwool:10, 黄绿色石棉
thermalfoundation:rockwool:11, 黄色石棉
thermalfoundation:rockwool:12, 淡蓝色石棉
thermalfoundation:rockwool:13, 品红色石棉
thermalfoundation:rockwool:14, 橙色石棉
thermalfoundation:rockwool:15, 白色石棉
thermalfoundation:wrench:0, 新月锤
thermalfoundation:meter:0, 万用表
thermalfoundation:upgrade:0, 硬化升级套件
thermalfoundation:upgrade:1, 强化升级套件
thermalfoundation:upgrade:2, 信素升级套件
thermalfoundation:upgrade:3, 谐振升级套件
thermalfoundation:upgrade:33, 强化转换套件
thermalfoundation:upgrade:34, 信素转换套件
thermalfoundation:upgrade:35, 谐振转换套件
thermalfoundation:upgrade:256, 创造转换套件
thermalfoundation:security:0, 信素安全锁
thermalfoundation:diagram_redprint, 红图
thermalfoundation:tome_lexicon, 铁匠词典
thermalfoundation:tome_experience, 知识宝典
thermalfoundation:coin:0, 铁币
thermalfoundation:coin:1, 金币
thermalfoundation:coin:64, 铜币
thermalfoundation:coin:65, 锡币
thermalfoundation:coin:66, 银币
thermalfoundation:coin:67, 铅币
thermalfoundation:coin:68, 铝币
thermalfoundation:coin:69, 镍币
thermalfoundation:coin:70, 铂币
thermalfoundation:coin:71, 铱币
thermalfoundation:coin:72, 蕴魔秘银币
thermalfoundation:coin:96, 钢币
thermalfoundation:coin:97, 琥珀金币
thermalfoundation:coin:98, 殷钢币
thermalfoundation:coin:99, 青铜币
thermalfoundation:coin:100, 康铜币
thermalfoundation:coin:101, 信素币
thermalfoundation:coin:102, 流明币
thermalfoundation:coin:103, 末影币
thermalfoundation:fertilizer:0, 光合堆肥
thermalfoundation:fertilizer:1, 富集光合堆肥
thermalfoundation:fertilizer:2, 充能光合堆肥
thermalfoundation:bait:0, 水产饲料
thermalfoundation:bait:1, 富集水产饲料
thermalfoundation:bait:2, 软质水产饲料
thermalfoundation:dye:0, 黑色颜料
thermalfoundation:dye:1, 红色颜料
thermalfoundation:dye:2, 绿色颜料
thermalfoundation:dye:3, 棕色颜料
thermalfoundation:dye:4, 蓝色颜料
thermalfoundation:dye:5, 紫色颜料
thermalfoundation:dye:6, 青色颜料
thermalfoundation:dye:7, 淡灰色颜料
thermalfoundation:dye:8, 灰色颜料
thermalfoundation:dye:9, 粉红色颜料
thermalfoundation:dye:10, 黄绿色颜料
thermalfoundation:dye:11, 黄色颜料
thermalfoundation:dye:12, 淡蓝色颜料
thermalfoundation:dye:13, 品红色颜料
thermalfoundation:dye:14, 橙色颜料
thermalfoundation:dye:15, 白色颜料
thermalfoundation:material:0, 铁粉
thermalfoundation:material:1, 金粉
thermalfoundation:material:16, 钻石粒
thermalfoundation:material:17, 绿宝石粒
thermalfoundation:material:22, 木齿轮
thermalfoundation:material:23, 石齿轮
thermalfoundation:material:24, 铁齿轮
thermalfoundation:material:25, 金齿轮
thermalfoundation:material:26, 钻石齿轮
thermalfoundation:material:27, 绿宝石齿轮
thermalfoundation:material:32, 铁板
thermalfoundation:material:33, 金板
thermalfoundation:material:64, 铜粉
thermalfoundation:material:65, 锡粉
thermalfoundation:material:66, 银粉
thermalfoundation:material:67, 铅粉
thermalfoundation:material:68, 铝粉
thermalfoundation:material:69, 镍粉
thermalfoundation:material:70, 铂粉
thermalfoundation:material:71, 铱粉
thermalfoundation:material:72, 蕴魔秘银粉
thermalfoundation:material:96, 钢粉
thermalfoundation:material:97, 琥珀金粉
thermalfoundation:material:98, 殷钢粉
thermalfoundation:material:99, 青铜粉
thermalfoundation:material:100, 康铜粉
thermalfoundation:material:101, 信素粉
thermalfoundation:material:102, 流明粉
thermalfoundation:material:103, 末影粉
thermalfoundation:material:128, 铜锭
thermalfoundation:material:129, 锡锭
thermalfoundation:material:130, 银锭
thermalfoundation:material:131, 铅锭
thermalfoundation:material:132, 铝锭
thermalfoundation:material:133, 镍锭
thermalfoundation:material:134, 铂锭
thermalfoundation:material:135, 铱锭
thermalfoundation:material:136, 蕴魔秘银锭
thermalfoundation:material:160, 钢锭
thermalfoundation:material:161, 琥珀金锭
